id,value
id_120,80.14523091204066
id_121,25.07311220465181
id_122,38.96310928221237
id_123,24.718978339723233
id_124,6.9086836688326265
id_125,38.13423223120352
id_126,8.426695270650177
id_127,23.009262693396444
id_128,28.774559093288513
id_129,62.00009786090665
id_130,22.38586810819025
id_131,22.41655834162346
id_132,57.28598031792419
id_133,14.851340974372564
id_134,13.680931266408692
id_135,2.608079160250856
id_136,12.871183698902595
id_137,57.33610192818833
id_138,19.687158280096103
id_139,5.229937534749837
id_140,28.960359673900523
id_141,24.765134421826634
id_142,44.71702167767739
id_143,32.227819697471475
id_144,18.850971128735775
id_145,25.569974738570043
id_146,10.720674254216178
id_147,51.955929022376225
id_148,25.060138065464233
id_149,39.494480530037336
id_150,9.690349114694873
id_151,7.106538135343848
id_152,23.838270645508914
id_153,6.9841494717180455
id_154,15.575589491150241
id_155,40.617211274035405
id_156,8.934595342946336
id_157,37.1591557675354
id_158,10.451492433898371
id_159,17.84356737730388
id_160,40.821315997515995
id_161,18.939502037703054
id_162,14.981348720201746
id_163,7.761811892853247
id_164,52.51493422479945
id_165,31.13000235049492
id_166,-0.7395228870414174
id_167,16.911260838637997
id_168,63.421508890275845
id_169,12.80579377909629
id_170,64.1624640019731
id_171,37.73222337578677
id_172,26.468960565660307
id_173,19.43797858982482
id_174,61.96379381363387
id_175,24.164360030114533
id_176,22.0050324245782
id_177,38.72369378068199
id_178,12.262432363135398
id_179,30.902412482891386
id_180,16.724851783261762
id_181,11.022007924069149
id_182,56.04733521528087
id_183,47.42052437824488
id_184,15.531341716170298
id_185,35.953011228936695
id_186,25.879614818480707
id_187,73.02402215699982
id_188,9.483132567079155
id_189,57.717694793599
id_190,38.48985943526915
id_191,15.993555871175992
id_192,28.59489990158172
id_193,1.2692660073994673
id_194,18.08228838023116
id_195,0.415500495787326
id_196,34.31175229143287
id_197,10.777792528305213
id_198,18.976595060597752
id_199,60.808017673892934
id_200,24.766246408280036
id_201,25.639240857228952
id_202,65.31081210927773
id_203,11.166864616286482
id_204,8.767267063584399
id_205,12.080981672865057
id_206,7.447264715641202
id_207,2.3036119273511675
id_208,125.56758251262927
id_209,20.289778583515197
id_210,15.821105845938776
id_211,13.663381007492237
id_212,36.84685556076336
id_213,36.18829419069921
id_214,18.092705535933117
id_215,34.177770043888444
id_216,81.91005206265704
id_217,1.0541849976394162
id_218,12.766556330972302
id_219,31.515073684377278
id_220,15.195284486313621
id_221,11.1246640670021
id_222,113.04670117207644
id_223,11.814202820696053
id_224,17.568272446329107
id_225,64.82404912431815
id_226,16.413741179926618
id_227,20.96700025831041
id_228,10.371839103521344
id_229,9.526619576174427
id_230,46.642625820684344
id_231,13.201012803032214
id_232,53.43401961535511
id_233,43.23170451692186
id_234,26.563740892188637
id_235,40.78342998839814
id_236,68.86153978611536
id_237,43.206303475600215
id_238,10.778899565629539
id_239,17.819079031514104
