id,value
id_184,15.191177094257819
id_185,35.69334639009805
id_186,25.600272513985022
id_187,69.07685368949154
id_188,9.349033330793619
id_189,60.38134587025741
id_190,39.221176025793675
id_191,14.993457649736072
id_192,29.446767179391493
id_193,0.4887756623513248
id_194,17.868941156038762
id_195,0.48253048256992764
id_196,33.64792769674075
id_197,10.724722322009542
id_198,19.169243340278506
id_199,61.180353146366315
id_200,24.83338158450849
id_201,27.052966232596557
id_202,65.15593614928576
id_203,12.281723716877048
id_204,9.74076920184084
id_205,11.651007499585445
id_206,7.125744600948363
id_207,1.8233423464175391
id_208,125.43115169511502
id_209,20.384029877580513
id_210,15.043024087631233
id_211,14.070347259501151
id_212,37.42450561831365
id_213,36.840430411615806
id_214,18.419678180377314
id_215,34.496628139945884
id_216,80.33006413657476
id_217,0.44109701288076625
id_218,12.095308352334483
id_219,31.732884624915016
id_220,14.63537871072174
id_221,12.19123202587521
id_222,112.39605510036947
id_223,12.486032261109491
id_224,16.376010722787193
id_225,64.35132008895609
id_226,15.470671520133449
id_227,20.101745255723838
id_228,10.297083268758746
id_229,11.245562029350117
id_230,46.60779574082664
id_231,13.495499348290721
id_232,53.82318247751006
id_233,42.15048140041569
id_234,26.295392048417938
id_235,41.30465317449908
id_236,68.3853087632405
id_237,44.5497013910576
id_238,11.293091098983838
id_239,17.973906145020567
