id,value
id_138,19.991014364282623
id_139,9.673010288002255
id_140,29.356786399137683
id_141,25.96243556613615
id_142,44.03007223966627
id_143,24.468481576632136
id_144,17.197589644020145
id_145,25.015404799576217
id_146,8.429832995579746
id_147,50.71106434851194
id_148,21.844089890174107
id_149,38.17690725984306
id_150,7.434456738791754
id_151,8.83874990989147
id_152,25.221886469402815
id_153,7.279430144486822
id_154,22.12494657669324
id_155,43.410368410729255
id_156,6.792493398113278
id_157,35.14232507878733
id_158,10.239640975593643
id_159,19.86480998566014
id_160,41.64048780731061
id_161,15.928328741791683
id_162,11.094155551028225
id_163,5.143890481127026
id_164,51.33188470832811
id_165,29.722164566299714
id_166,-4.4727921833521345
id_167,12.17389698826908
id_168,67.87984132466285
id_169,17.435377522629043
id_170,65.96132828517726
id_171,32.73477380047403
id_172,23.12071509251112
id_173,18.29299664395845
id_174,58.40810070788197
id_175,24.595633643377823
id_176,20.135097981585094
id_177,35.96375219881125
id_178,12.039976196301234
id_179,29.95515470986695
id_180,17.567221750757056
id_181,10.184053512027742
id_182,56.57978972795843
id_183,47.83760994758359
id_184,15.55461815329883
id_185,34.92812105476585
id_186,29.23267284033143
id_187,71.5219723815582
id_188,9.94857591956278
id_189,57.43211886490276
id_190,40.45914908818457
id_191,13.194653159509992
id_192,28.759222876787305
id_193,-3.4821067076855154
id_194,17.000515576135673
id_195,1.3361191280649776
id_196,33.20832723093273
id_197,11.421282963062673
id_198,14.58725882246728
id_199,61.543828775480144
id_200,20.216479230175725
id_201,19.11552161402326
id_202,67.72191085928196
id_203,16.459729277598466
id_204,6.376352303992413
id_205,9.620948561659512
id_206,4.895099179753701
id_207,1.9632956923983242
id_208,123.48303116889863
id_209,17.66988032674274
id_210,12.797565300846193
id_211,14.365939219432589
id_212,37.28041377069296
id_213,34.691360948595744
id_214,19.92447674799888
id_215,35.719664427425066
id_216,68.99801672115971
id_217,-3.361218385380082
id_218,13.764797129691376
id_219,33.29773894096603
id_220,17.139755820407558
id_221,7.7754041926868425
id_222,113.85956111027667
id_223,7.718023176964888
id_224,10.745277450084368
id_225,60.76227508608888
id_226,14.424848847019595
id_227,10.454275157880915
id_228,9.652204736264261
id_229,10.3085895076198
id_230,42.09050422212929
id_231,14.260556766670256
id_232,52.45575986002754
id_233,42.557885287646364
id_234,21.535452087794827
id_235,42.758160956500575
id_236,69.71399506532076
id_237,36.066054447178544
id_238,5.978984683642154
id_239,16.097910884416226
