id,label
973,3
974,4
975,6
976,3
977,6
978,0
979,3
980,6
981,6
982,3
983,0
984,6
985,5
986,0
987,4
988,5
989,3
990,3
991,0
992,2
993,2
994,3
995,3
996,6
997,3
998,5
999,3
1000,4
1001,4
1002,3
1003,6
1004,4
1005,5
1006,4
1007,3
1008,0
1009,4
1010,6
1011,5
1012,5
1013,0
1014,5
1015,3
1016,0
1017,0
1018,4
1019,4
1020,3
1021,5
1022,3
1023,5
1024,5
1025,6
1026,1
1027,2
1028,3
1029,0
1030,5
1031,5
1032,6
1033,3
1034,5
1035,0
1036,6
1037,0
1038,3
1039,3
1040,2
1041,2
1042,3
1043,3
1044,3
1045,6
1046,4
1047,4
1048,3
1049,3
1050,2
1051,4
1052,0
1053,0
1054,6
1055,3
1056,0
1057,6
1058,6
1059,4
1060,3
1061,3
1062,4
1063,4
1064,3
1065,0
1066,6
1067,0
1068,6
1069,4
1070,3
1071,3
1072,4
1073,2
1074,3
1075,3
1076,5
1077,4
1078,6
1079,2
1080,3
1081,2
1082,5
1083,6
1084,3
1085,5
1086,0
1087,5
1088,6
1089,2
1090,2
1091,2
1092,3
1093,3
1094,5
1095,4
1096,3
1097,3
1098,4
1099,5
1100,0
1101,5
1102,6
1103,3
1104,5
1105,5
1106,0
1107,4
1108,4
1109,3
1110,3
1111,4
1112,3
1113,3
1114,0
1115,2
1116,3
1117,6
1118,0
1119,3
1120,3
1121,4
1122,5
1123,3
1124,3
1125,4
1126,4
1127,4
1128,0
1129,4
1130,5
1131,6
1132,0
1133,6
1134,4
1135,5
1136,3
1137,2
1138,5
1139,0
1140,6
1141,4
1142,2
1143,4
1144,6
1145,4
1146,4
1147,4
1148,3
1149,3
1150,5
1151,4
1152,4
1153,5
1154,3
1155,3
1156,5
1157,4
1158,3
1159,0
1160,5
1161,4
1162,5
1163,0
1164,6
1165,2
1166,4
1167,5
1168,4
1169,4
1170,6
1171,6
1172,4
1173,3
1174,4
1175,0
1176,5
1177,3
1178,5
1179,3
1180,4
1181,3
1182,3
1183,4
1184,6
1185,3
1186,5
1187,4
1188,4
1189,5
1190,2
1191,4
1192,4
1193,6
1194,6
1195,4
1196,5
1197,6
1198,4
1199,6
1200,3
1201,6
1202,4
1203,4
1204,3
1205,6
1206,4
1207,4
1208,5
1209,4
1210,4
1211,6
1212,0
1213,0
1214,0
1215,6
1216,4
1217,4
1218,4
1219,4
1220,2
1221,6
1222,0
1223,0
1224,4
1225,4
1226,2
1227,0
1228,6
1229,3
1230,4
1231,4
1232,4
1233,4
1234,5
1235,2
1236,6
1237,5
1238,2
1239,4
1240,2
1241,3
1242,0
1243,2
1244,4
1245,5
1246,6
1247,3
1248,0
1249,0
1250,4
1251,2
1252,6
1253,6
1254,5
1255,3
1256,0
1257,3
1258,5
1259,2
1260,4
1261,6
1262,6
1263,4
1264,4
1265,2
1266,6
1267,6
1268,2
1269,6
1270,3
1271,3
1272,3
1273,4
1274,4
1275,4
1276,3
1277,6
1278,3
1279,0
1280,4
1281,0
1282,0
1283,2
1284,5
1285,2
1286,2
1287,5
1288,3
1289,5
1290,1
1291,4
1292,6
1293,3
1294,4
1295,4
1296,6
1297,4
1298,3
1299,3
1300,0
1301,4
1302,6
1303,2
1304,4
1305,3
1306,6
1307,3
1308,3
1309,3
1310,4
1311,6
1312,3
1313,3
1314,6
1315,4
1316,4
1317,2
1318,3
1319,4
1320,4
1321,6
1322,6
1323,2
1324,3
1325,4
1326,6
1327,3
1328,2
1329,4
1330,2
1331,6
1332,2
1333,4
1334,3
1335,3
1336,5
1337,5
1338,3
1339,4
1340,6
1341,0
1342,0
1343,4
1344,2
1345,6
1346,2
1347,3
1348,6
1349,6
1350,2
1351,2
1352,0
1353,4
1354,3
1355,4
1356,0
1357,3
1358,5
1359,4
1360,5
1361,4
1362,3
1363,0
1364,0
1365,5
1366,0
1367,6
1368,4
1369,3
1370,3
1371,0
1372,2
1373,3
1374,4
1375,0
1376,3
1377,0
1378,4
1379,2
1380,3
1381,4
1382,6
1383,3
1384,4
1385,2
1386,4
1387,4
1388,4
1389,4
1390,6
1391,6
1392,3
1393,5
1394,0
1395,2
1396,5
1397,3
1398,4
1399,5
1400,6
1401,3
1402,4
1403,2
1404,2
1405,0
1406,4
1407,3
1408,6
1409,3
1410,6
1411,6
1412,2
1413,5
1414,6
1415,2
1416,3
1417,3
1418,3
1419,3
1420,6
1421,2
1422,6
1423,0
1424,3
1425,4
1426,6
1427,4
1428,0
1429,5
1430,4
1431,6
1432,6
1433,6
1434,2
1435,4
1436,6
1437,6
1438,5
1439,0
1440,0
1441,3
1442,4
1443,6
1444,0
1445,4
1446,4
1447,3
1448,3
1449,5
1450,4
1451,3
1452,0
1453,3
1454,4
1455,6
1456,0
1457,3
1458,5
1459,4
1460,3
1461,3
1462,5
1463,5
1464,3
1465,6
1466,5
1467,2
1468,3
1469,0
1470,3
1471,3
1472,0
1473,4
1474,0
1475,3
1476,3
1477,4
1478,3
1479,3
1480,3
1481,5
1482,5
1483,3
1484,3
1485,6
1486,3
1487,3
1488,3
1489,0
1490,4
1491,3
1492,6
1493,4
1494,6
1495,0
1496,6
1497,6
1498,6
1499,6
1500,2
1501,0
1502,6
1503,4
1504,3
1505,4
1506,4
1507,3
1508,4
1509,5
1510,4
1511,4
1512,4
1513,3
1514,0
1515,3
1516,4
1517,1
1518,6
1519,2
1520,0
1521,3
1522,0
1523,3
1524,4
1525,6
1526,6
1527,4
1528,4
1529,4
1530,4
1531,6
1532,4
1533,3
1534,5
1535,6
1536,6
1537,0
1538,3
1539,5
1540,4
1541,0
1542,3
1543,5
1544,5
1545,4
1546,4
1547,6
1548,2
1549,4
1550,4
1551,6
1552,4
1553,3
1554,4
1555,4
1556,3
1557,0
1558,3
1559,6
1560,6
1561,6
1562,0
1563,6
1564,0
1565,0
1566,0
1567,2
1568,3
1569,5
1570,0
1571,3
1572,4
1573,4
1574,5
1575,0
1576,4
1577,0
1578,4
1579,4
1580,3
1581,0
1582,6
1583,2
1584,0
1585,2
1586,4
1587,4
1588,6
1589,3
1590,4
1591,2
1592,5
1593,4
1594,4
1595,3
1596,2
1597,3
1598,6
1599,3
1600,6
1601,3
1602,4
1603,0
1604,0
1605,5
1606,4
1607,5
1608,0
1609,4
1610,3
1611,2
1612,6
1613,0
1614,4
1615,5
1616,4
1617,3
1618,0
1619,3
1620,3
1621,6
1622,4
1623,2
1624,6
1625,3
1626,3
1627,5
1628,3
1629,5
1630,0
1631,6
1632,5
1633,4
1634,6
1635,4
1636,3
1637,0
1638,5
1639,5
1640,3
1641,0
1642,3
1643,4
1644,0
1645,3
1646,6
1647,0
1648,3
1649,6
1650,3
1651,3
1652,4
1653,3
1654,3
1655,0
1656,5
1657,3
1658,0
1659,6
1660,6
1661,2
1662,5
1663,6
1664,0
1665,5
1666,1
1667,5
1668,2
1669,5
1670,5
1671,3
1672,2
1673,5
1674,5
1675,0
1676,4
1677,6
1678,6
1679,3
1680,4
1681,4
1682,3
1683,3
1684,6
1685,3
1686,3
1687,4
1688,6
1689,2
1690,4
1691,4
1692,0
1693,6
1694,4
1695,4
1696,4
1697,0
1698,3
1699,4
1700,3
1701,3
1702,4
1703,6
1704,3
1705,6
1706,4
1707,6
1708,3
1709,4
1710,3
1711,6
1712,4
1713,6
1714,6
1715,4
1716,6
1717,3
1718,0
1719,6
1720,6
1721,6
1722,3
1723,0
1724,3
1725,2
1726,6
1727,5
1728,4
1729,0
1730,6
1731,6
1732,3
1733,3
1734,4
1735,5
1736,6
1737,6
1738,5
1739,0
1740,4
1741,5
1742,0
1743,5
1744,2
1745,4
1746,4
1747,5
1748,6
1749,0
1750,3
1751,0
1752,2
1753,3
1754,4
1755,5
1756,6
1757,0
1758,6
1759,1
1760,0
1761,4
1762,5
1763,5
1764,3
1765,1
1766,6
1767,4
1768,4
1769,2
1770,3
1771,6
1772,0
1773,0
1774,0
1775,3
1776,6
1777,2
1778,0
1779,4
1780,6
1781,4
1782,6
1783,5
1784,3
1785,4
1786,4
1787,3
1788,6
1789,3
1790,5
1791,3
1792,6
1793,3
1794,6
1795,4
1796,3
1797,0
1798,5
1799,3
1800,4
1801,3
1802,5
1803,0
1804,4
1805,6
1806,3
1807,4
1808,6
1809,4
1810,4
1811,6
1812,6
1813,6
1814,4
1815,4
1816,4
1817,0
1818,3
1819,6
1820,4
1821,2
1822,4
1823,4
1824,2
1825,0
1826,2
1827,5
1828,0
1829,3
1830,4
1831,6
1832,3
1833,5
1834,3
1835,3
1836,4
1837,0
1838,3
1839,3
1840,6
1841,6
1842,3
1843,4
1844,0
1845,4
1846,3
1847,4
1848,6
1849,3
1850,0
1851,6
1852,4
1853,6
1854,4
1855,2
1856,3
1857,2
1858,2
1859,5
1860,0
1861,0
1862,4
1863,3
1864,4
1865,2
1866,3
1867,2
1868,0
1869,3
1870,3
1871,3
1872,6
1873,2
1874,2
1875,2
1876,3
1877,3
1878,6
1879,3
1880,3
1881,4
1882,2
1883,5
1884,3
1885,2
1886,6
1887,5
1888,2
1889,4
1890,0
1891,6
1892,6
1893,6
1894,4
1895,3
1896,5
1897,6
1898,3
1899,3
1900,2
1901,0
1902,3
1903,3
1904,5
1905,4
1906,6
1907,4
1908,6
1909,6
1910,5
1911,6
1912,3
1913,3
1914,6
1915,0
1916,4
1917,3
1918,0
1919,4
1920,3
1921,5
1922,5
1923,3
1924,5
1925,3
1926,4
1927,6
1928,3
1929,6
1930,4
1931,3
1932,3
1933,0
1934,2
1935,3
1936,0
1937,3
1938,6
1939,0
1940,6
1941,3
1942,4
1943,2
1944,3
1945,4
1946,2
1947,4
1948,4
1949,3
1950,6
1951,5
1952,0
1953,4
1954,4
1955,4
1956,4
1957,3
1958,5
1959,3
1960,0
1961,6
1962,3
1963,6
1964,0
1965,6
1966,4
1967,3
1968,6
1969,6
1970,0
1971,2
1972,4
1973,6
1974,6
1975,3
1976,6
1977,0
1978,5
1979,3
1980,3
1981,5
1982,3
1983,3
1984,0
1985,6
1986,3
1987,6
1988,3
1989,6
1990,4
1991,3
1992,3
1993,0
1994,3
1995,3
1996,4
1997,3
1998,4
1999,3
2000,4
2001,0
2002,6
2003,4
2004,4
2005,3
2006,2
2007,5
2008,3
2009,4
2010,5
2011,3
2012,6
2013,3
2014,6
2015,4
2016,5
2017,3
2018,3
2019,3
2020,6
2021,3
2022,6
2023,4
2024,0
2025,5
2026,3
2027,3
2028,3
2029,5
2030,4
2031,4
2032,2
2033,3
2034,6
2035,4
2036,2
2037,3
2038,6
2039,0
2040,2
2041,3
2042,3
2043,4
2044,4
2045,3
2046,3
2047,0
2048,6
2049,4
2050,5
2051,6
2052,3
2053,6
2054,3
2055,0
2056,6
2057,6
2058,6
2059,4
2060,5
2061,6
2062,2
2063,3
2064,0
2065,5
2066,3
2067,6
2068,3
2069,4
2070,5
2071,0
2072,5
2073,3
2074,3
2075,3
2076,3
2077,6
2078,6
2079,2
2080,6
2081,3
2082,6
2083,0
2084,3
2085,3
2086,4
2087,5
2088,5
2089,3
2090,6
2091,5
2092,3
2093,3
2094,3
2095,6
2096,5
2097,3
2098,4
2099,6
2100,5
2101,4
2102,6
2103,6
2104,5
2105,0
2106,5
2107,4
2108,3
2109,0
2110,3
2111,6
2112,6
2113,2
2114,6
2115,6
2116,6
2117,4
2118,3
2119,3
2120,3
2121,6
2122,6
2123,3
2124,2
2125,4
2126,3
2127,0
2128,4
2129,2
2130,6
2131,6
2132,4
2133,4
2134,3
2135,0
2136,4
2137,4
2138,1
2139,2
2140,5
2141,4
2142,6
2143,3
2144,6
2145,6
2146,6
2147,4
2148,4
2149,3
2150,3
2151,6
2152,2
2153,4
2154,5
2155,5
2156,0
2157,5
2158,4
2159,6
2160,5
2161,0
2162,0
2163,5
2164,6
2165,6
2166,5
2167,4
2168,4
2169,0
2170,3
2171,3
2172,3
2173,3
2174,4
2175,0
2176,6
2177,3
2178,4
2179,0
2180,0
2181,3
2182,6
2183,4
2184,4
2185,6
2186,4
2187,6
2188,3
2189,2
2190,6
2191,3
2192,6
2193,5
2194,4
2195,3
2196,0
2197,0
2198,3
2199,0
2200,3
2201,3
2202,3
2203,4
2204,5
2205,6
2206,3
2207,4
2208,0
2209,0
2210,6
2211,6
2212,4
2213,6
2214,3
2215,3
2216,5
2217,0
2218,3
2219,0
2220,4
2221,2
2222,6
2223,0
2224,3
2225,3
2226,5
2227,3
2228,0
2229,3
2230,0
2231,4
2232,4
2233,4
2234,6
2235,6
2236,5
2237,6
2238,2
2239,0
2240,4
2241,6
2242,3
2243,5
2244,5
2245,4
2246,5
2247,4
2248,0
2249,2
2250,0
2251,3
2252,5
2253,3
2254,3
2255,4
2256,4
2257,4
2258,3
2259,0
2260,2
2261,0
2262,0
2263,3
2264,0
2265,0
2266,0
2267,4
2268,6
2269,3
2270,6
2271,3
2272,0
2273,3
2274,5
2275,3
2276,3
2277,2
2278,3
2279,6
2280,0
2281,5
2282,0
2283,3
2284,3
2285,5
2286,5
2287,0
2288,2
2289,4
2290,6
2291,3
2292,0
2293,6
2294,4
2295,5
2296,3
2297,4
2298,0
2299,5
2300,1
2301,4
2302,4
2303,5
2304,6
2305,4
2306,4
2307,0
2308,5
2309,4
2310,3
2311,5
2312,6
2313,3
2314,4
2315,2
2316,5
2317,0
2318,3
2319,4
2320,3
2321,3
2322,5
2323,5
2324,0
2325,4
2326,0
2327,5
2328,0
2329,0
2330,2
2331,0
2332,2
2333,3
2334,4
2335,5
2336,3
2337,3
2338,2
2339,6
2340,0
2341,4
2342,4
2343,0
2344,4
2345,6
2346,5
2347,3
2348,3
2349,3
2350,4
2351,4
2352,0
2353,4
2354,4
2355,4
2356,5
2357,6
2358,0
2359,4
2360,0
2361,1
2362,4
2363,0
2364,2
2365,3
2366,6
2367,2
2368,4
2369,2
2370,4
2371,2
2372,0
2373,5
2374,4
2375,6
2376,3
2377,3
2378,5
2379,0
2380,3
2381,4
2382,3
2383,5
2384,4
2385,6
2386,3
2387,4
2388,6
2389,6
2390,4
2391,0
2392,3
2393,4
2394,3
2395,4
2396,3
2397,3
2398,3
2399,1
2400,0
2401,3
2402,3
2403,3
2404,0
2405,0
2406,4
2407,6
2408,6
2409,2
2410,3
2411,0
2412,4
2413,5
2414,3
2415,0
2416,2
2417,4
2418,2
2419,2
2420,6
2421,0
2422,0
2423,3
2424,5
2425,4
2426,0
2427,3
2428,2
2429,2
2430,3
2431,4
2432,0
2433,0
2434,6
2435,6
2436,4
2437,2
2438,3
2439,3
2440,3
2441,4
2442,4
2443,5
2444,5
2445,4
2446,4
2447,6
2448,6
2449,0
2450,3
2451,4
2452,6
2453,3
2454,3
2455,3
2456,6
2457,4
2458,5
2459,6
2460,6
2461,6
2462,4
2463,3
2464,4
2465,3
2466,3
2467,0
2468,4
2469,0
2470,0
2471,6
2472,3
2473,4
2474,6
2475,4
2476,5
2477,3
2478,5
2479,2
2480,6
2481,4
2482,3
2483,0
2484,3
2485,6
2486,4
2487,3
2488,2
2489,4
2490,3
2491,3
2492,0
2493,3
2494,3
2495,6
2496,3
2497,0
2498,3
2499,4
2500,3
2501,4
2502,4
2503,5
2504,3
2505,6
2506,0
2507,2
2508,3
2509,4
2510,0
2511,5
2512,5
2513,3
2514,5
2515,6
2516,5
2517,0
2518,6
2519,0
2520,5
2521,4
2522,3
2523,6
2524,6
2525,0
2526,3
2527,6
2528,4
2529,5
2530,5
2531,3
2532,2
2533,3
2534,6
2535,6
2536,0
2537,3
2538,3
2539,0
2540,0
2541,3
2542,3
2543,6
2544,5
2545,5
2546,2
2547,2
2548,0
2549,5
2550,3
2551,3
2552,4
2553,3
2554,6
2555,3
2556,6
2557,6
2558,6
2559,0
2560,3
2561,0
2562,2
2563,6
2564,3
2565,5
2566,4
2567,5
2568,3
2569,6
2570,0
2571,3
2572,4
2573,4
2574,6
2575,4
2576,2
2577,4
2578,3
2579,0
2580,4
2581,5
2582,4
2583,6
2584,3
2585,5
2586,6
2587,0
2588,0
2589,6
2590,6
2591,5
2592,1
2593,3
2594,3
2595,3
2596,3
2597,2
2598,3
2599,4
2600,6
2601,4
2602,6
2603,5
2604,0
2605,3
2606,5
2607,4
2608,3
2609,3
2610,5
2611,4
2612,0
2613,3
2614,2
2615,3
2616,0
2617,5
2618,2
2619,0
2620,3
2621,3
2622,4
2623,6
2624,3
2625,0
2626,3
2627,5
2628,4
2629,5
2630,0
2631,4
2632,0
2633,2
2634,0
2635,6
2636,4
2637,0
2638,4
2639,5
2640,3
2641,0
2642,6
2643,4
2644,6
2645,6
2646,5
2647,4
2648,4
2649,0
2650,5
2651,6
2652,5
2653,6
2654,6
2655,3
2656,6
2657,5
2658,2
2659,4
2660,4
2661,0
2662,3
2663,2
2664,6
2665,2
2666,4
2667,4
2668,3
2669,4
2670,2
2671,0
2672,4
2673,6
2674,3
2675,4
2676,4
2677,6
2678,3
2679,6
2680,3
2681,2
2682,3
2683,2
2684,3
2685,5
2686,4
2687,4
2688,0
2689,4
2690,3
2691,0
2692,3
2693,6
2694,3
2695,4
2696,3
2697,4
2698,3
2699,2
2700,4
2701,6
2702,4
2703,3
2704,4
2705,5
2706,4
2707,3
2708,3
2709,6
2710,2
2711,3
2712,2
2713,4
2714,4
2715,2
2716,5
2717,4
2718,3
2719,1
2720,3
2721,4
2722,0
2723,3
2724,4
2725,3
2726,3
2727,3
2728,6
2729,3
2730,3
2731,0
2732,4
2733,4
2734,4
2735,3
2736,4
2737,3
2738,6
2739,2
2740,5
2741,3
2742,5
2743,3
2744,4
2745,4
2746,2
2747,0
2748,2
2749,3
2750,6
2751,5
2752,0
2753,6
2754,0
2755,4
2756,2
2757,2
2758,6
2759,0
2760,3
2761,5
2762,4
2763,5
2764,6
2765,0
2766,4
2767,0
2768,4
2769,5
2770,4
2771,0
2772,4
2773,2
2774,2
2775,5
2776,0
2777,0
2778,0
2779,3
2780,6
2781,5
2782,3
2783,6
2784,4
2785,5
2786,0
2787,3
2788,0
2789,6
2790,3
2791,4
2792,0
2793,6
2794,0
2795,3
2796,2
2797,4
2798,2
2799,3
2800,6
2801,6
2802,3
2803,0
2804,6
2805,0
2806,5
2807,4
2808,6
2809,2
2810,4
2811,6
2812,0
2813,5
2814,4
2815,6
2816,2
2817,6
2818,3
2819,6
2820,3
2821,2
2822,0
2823,2
2824,3
2825,2
2826,3
2827,4
2828,4
2829,2
2830,4
2831,0
2832,6
2833,3
2834,5
2835,5
2836,4
2837,4
2838,2
2839,4
2840,5
2841,5
2842,5
2843,1
2844,4
2845,3
2846,3
2847,4
2848,3
2849,5
2850,0
2851,4
2852,5
2853,5
2854,4
2855,0
2856,6
2857,6
2858,2
2859,4
2860,6
2861,2
2862,4
2863,5
2864,2
2865,4
2866,6
2867,0
2868,4
2869,0
2870,5
2871,0
2872,3
2873,4
2874,3
2875,3
2876,3
2877,0
2878,2
2879,4
2880,5
2881,5
2882,3
2883,3
2884,4
2885,5
2886,6
2887,6
2888,4
2889,6
2890,3
2891,0
2892,4
2893,3
2894,6
2895,0
2896,2
2897,2
2898,3
2899,4
2900,3
2901,2
2902,4
2903,6
2904,3
2905,2
2906,0
2907,5
2908,2
2909,4
2910,4
2911,4
2912,5
2913,6
2914,5
2915,3
2916,4
2917,0
2918,3
2919,6
2920,3
2921,6
2922,4
2923,6
2924,3
2925,0
2926,3
2927,4
2928,6
2929,3
2930,4
2931,3
2932,6
2933,3
2934,4
2935,4
2936,5
2937,3
2938,4
2939,6
2940,4
2941,0
2942,6
2943,4
2944,4
2945,6
2946,6
2947,3
2948,5
2949,4
2950,4
2951,2
2952,3
2953,3
2954,2
2955,6
2956,6
2957,3
2958,3
2959,2
2960,3
2961,3
2962,2
2963,0
2964,3
2965,3
2966,4
2967,4
2968,0
2969,6
2970,4
2971,4
2972,4
2973,2
2974,3
2975,6
2976,3
2977,6
2978,6
2979,0
2980,6
2981,4
2982,0
2983,6
2984,6
2985,3
2986,2
2987,0
2988,6
2989,3
2990,4
2991,3
2992,4
2993,3
2994,3
2995,3
2996,3
2997,6
